ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent,TotalSpend,TotalPurchases,AvgPurchaseValue,RecencyYears,CustomerSinceYears,AvgFrequencyRate,CustomerValue,CLV,Churn,IncomeBracket,AgeGroup,Segment,SatisfactionScore,ChurnScore,PredictedSatisfaction_RF,PredictedSatisfaction_GB
1402,1964,Postgraduate,0.5826666904753401,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,66991.0,Partner,0,2,0,1253,21,59.666666666666664,0.0027397260273972,7.183561643835616,2.9233409610983982,174.42601067887108,1085.4999953362849,0,High,Senior,1,6.714868656320804,0.1,6.444193948953391,6.554762717375582
6312,1969,Graduate,0.5651673154530195,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,65031.0,Partner,1,3,1,863,30,28.766666666666666,0.0794520547945205,6.594520547945205,4.54923140839219,130.86622351474867,814.4157196627591,0,High,Middle-Aged,1,6.1825232742994665,0.1,5.961153875026979,5.929641137658751
8132,1985,Postgraduate,0.5258830041784222,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,0,60631.0,Partner,2,4,1,661,24,27.541666666666668,0.2410958904109589,6.38082191780822,3.761270931730356,103.59167024474024,644.6788362004592,0,High,Middle-Aged,1,4.231515395583714,0.1,4.105074502427736,4.24045884788008
1618,1975,Graduate,0.4849469661797793,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,0,1,56046.0,Partner,0,2,0,692,21,32.95238095238095,0.0246575342465753,6.852054794520548,3.0647740903638545,100.99160335865652,628.4979203970586,0,Middle,Middle-Aged,1,8.373456821102167,0.0,8.348949026781241,8.293488613285673
535,1997,Graduate,0.7109656797971501,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,81361.0,Alone,0,1,0,778,27,28.814814814814813,0.0493150684931506,5.67945205479452,4.75397973950796,136.98504582730342,852.4947972377777,0,High,Young,1,6.196605943562396,0.1,6.1470838110429815,6.142316570203821
4452,1967,Graduate,0.4344309131816721,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,50388.0,Alone,1,2,1,372,17,21.88235294117647,0.0082191780821917,5.468493150684931,3.1087174348697397,68.02605210420842,423.3444252635706,0,Middle,Senior,1,7.9881304094093135,0.0,8.01930869847984,7.884829542398099
7247,1970,Graduate,0.4123602728473983,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,0,47916.0,Alone,1,2,1,606,22,27.545454545454547,0.1972602739726027,6.791780821917808,3.239209358612344,89.2254941508673,555.2742570198363,0,Middle,Middle-Aged,1,4.451004294036301,0.1,4.403009381147619,4.405909301515616
4646,1961,Undergraduate,0.6853951644584121,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,78497.0,Partner,0,2,0,978,25,39.12,0.1205479452054794,5.843835616438356,4.278012189404595,167.35583684950774,1041.5004013025134,0,High,Senior,1,5.646879987185283,0.1,5.7737531583400825,5.581843824687195
3037,1993,Postgraduate,0.4323059890718189,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,50150.0,Partner,0,2,0,410,16,25.625,0.0876712328767123,6.326027397260274,2.5292334343871805,64.8116067561715,403.3400669874028,0,Middle,Young,1,4.887651025105661,0.1,5.003998101569725,4.8216799147348635
4518,1989,Graduate,0.7496428698975036,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,85693.0,Partner,1,3,1,1169,27,43.2962962962963,0.1616438356164383,6.419178082191781,4.206145966709347,182.1105420401195,1133.322901589378,0,High,Young,1,5.580155788120455,0.1,5.255252627895572,5.516617688870593
2683,1979,Graduate,0.4525106246205492,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,52413.0,Partner,2,4,1,910,26,35.0,0.1534246575342465,6.638356164383562,3.916632274040446,137.0821295914156,853.0989756231046,0,Middle,Middle-Aged,1,5.350517125857276,0.1,4.959441764595451,5.296215781634515
10991,1970,Postgraduate,0.7796864397700082,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,89058.0,Partner,0,2,0,850,14,60.714285714285715,0.0493150684931506,6.898630136986301,2.029388403494837,123.21286735504368,766.786825076838,0,Very High,Middle-Aged,1,5.527465097000403,0.1,6.17825920196268,5.637055568903414
5077,1989,Graduate,0.6746901896360844,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,77298.0,Partner,1,3,1,969,24,40.375,0.1260273972602739,5.917808219178082,4.055555555555555,163.74305555555554,1019.017091259058,0,High,Young,1,5.5335283262394235,0.1,5.725627295919963,5.5586723141291925
3267,1973,Postgraduate,0.4960358558622906,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,0,57288.0,Partner,1,3,1,608,20,30.4,0.073972602739726,5.326027397260274,3.75514403292181,114.15637860082305,710.4258588298443,0,Middle,Middle-Aged,1,5.422186134173118,0.1,5.184242195136344,5.444167310553044
999,2001,Graduate,0.7527141887789721,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,86037.0,Alone,0,1,0,730,25,29.2,0.2602739726027397,6.616438356164384,3.7784679089026914,110.3312629399586,686.6211348906293,0,Very High,Young,1,6.5670815403961615,0.0,6.901337702769198,6.6617540638993695
9215,1990,Postgraduate,0.3771651012463841,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,43974.0,Partner,1,3,1,551,21,26.238095238095237,0.0520547945205479,6.882191780821918,3.051353503184713,80.06170382165604,498.24552420122535,0,Middle,Young,1,5.6174405511639245,0.1,5.30872032010369,5.530638879556667
367,1988,Undergraduate,0.3108817542230634,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,36550.0,Partner,1,3,1,577,20,28.85,0.2027397260273972,6.542465753424657,3.056951423785595,88.19304857621441,548.849070420035,0,Middle,Middle-Aged,1,4.262011799945389,0.1,4.353729965391236,4.285974261597587
9805,1963,Postgraduate,0.4856880111424592,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,56129.0,Partner,1,3,1,660,22,30.0,0.1780821917808219,6.235616438356164,3.528119507908612,105.84358523725837,658.6931090968136,0,Middle,Senior,1,4.6705300634775035,0.1,4.463150141796237,4.622478138162707
1491,1975,Undergraduate,0.6228170422484911,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,71488.0,Partner,0,2,0,559,16,34.9375,0.2383561643835616,6.50958904109589,2.457912457912458,85.8733164983165,534.4127535545674,0,High,Middle-Aged,1,3.7053377106024774,0.25,4.053355442404921,3.60952451875416
11051,1966,Postgraduate,0.6753865933359522,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,77376.0,Partner,2,4,1,661,23,28.73913043478261,0.1972602739726027,5.328767123287671,4.316195372750643,124.04370179948587,771.9573313680564,0,High,Senior,1,4.559767565287766,0.1,4.403009381147619,4.596162241282168
8026,1962,Graduate,0.547016177993643,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,62998.0,Partner,1,3,1,463,19,24.36842105263158,0.0273972602739726,6.106849315068493,3.1112606550022432,75.81650964558098,471.82653863596465,0,High,Senior,1,5.637277143039157,0.1,5.250731238875903,5.549916372896295
433,1968,Postgraduate,0.532132780972108,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,61331.0,Alone,2,3,1,632,23,27.47826086956522,0.1150684931506849,6.5780821917808225,3.496459808413161,96.07663473552688,597.9107482389584,0,High,Senior,1,5.254134313227652,0.1,5.1793588378210345,5.336663638636645
9597,1979,Graduate,0.6403164172708117,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,73448.0,Partner,0,2,0,725,19,38.1578947368421,0.0273972602739726,5.742465753424657,3.3086832061068705,126.2523854961832,785.7025642787504,0,High,Middle-Aged,1,5.885222251150015,0.1,6.289348192569915,6.043517216829474
11084,1986,Postgraduate,0.5658190778900752,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,1,65104.0,Partner,1,3,1,1053,17,61.94117647058823,0.010958904109589,6.0,2.8333333333333335,175.5,1092.183719848124,0,High,Middle-Aged,1,8.608538050962672,0.0,8.636078332131536,8.52128193827626
2937,1984,Postgraduate,0.594818042212778,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,68352.0,Alone,1,2,1,871,25,34.84,0.1287671232876712,6.095890410958904,4.1011235955056184,142.88314606741577,889.2002619687349,0,High,Middle-Aged,1,5.473438856737159,0.1,5.689850534390334,5.448691035944637
9949,1986,Graduate,0.5185439805721224,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,59809.0,Partner,2,4,1,877,15,58.46666666666667,0.0986301369863013,6.986301369863014,2.1470588235294117,125.5313725490196,781.215506713555,0,High,Middle-Aged,1,5.176643785487046,0.1,5.850289127938281,5.252467586281569
3830,1963,Postgraduate,0.5144816256562265,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,59354.0,Partner,2,4,1,459,16,28.6875,0.1616438356164383,5.408219178082192,2.958459979736575,84.870820668693,528.1739522763314,0,High,Senior,1,4.284392490035104,0.1,4.415435479985952,4.351836836234874
7987,1979,Graduate,0.571559944287704,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,0,65747.0,Partner,1,3,1,460,19,24.210526315789473,0.2630136986301369,5.438356164383562,3.4937027707808563,84.58438287153652,526.3913727959697,0,High,Middle-Aged,1,3.565246389357231,0.25,3.879750432501237,3.604083556367127
7055,1962,Postgraduate,0.5292668118995749,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,61010.0,Partner,1,3,1,1021,26,39.26923076923077,0.1561643835616438,6.953424657534247,3.739164696611505,146.83412135539794,913.7882442311644,0,High,Senior,1,5.431502203963344,0.1,5.07885611432924,5.422408922491531
10573,1963,Graduate,0.5430252490982465,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,0,0,62551.0,Alone,0,1,0,421,18,23.38888888888889,0.073972602739726,5.926027397260274,3.0374479889042996,71.04253351826168,442.11680071458727,0,High,Senior,1,5.13179022783608,0.1,5.062222785913409,5.0375376894769
6935,1961,Undergraduate,0.6853951644584121,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,78497.0,Partner,0,2,0,978,25,39.12,0.1205479452054794,5.843835616438356,4.278012189404595,167.35583684950774,1041.5004013025134,0,High,Senior,1,5.646879987185283,0.1,5.7737531583400825,5.581843824687195
10562,1956,Postgraduate,0.5812738830756043,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,66835.0,Partner,0,2,0,1033,24,43.041666666666664,0.0575342465753424,6.082191780821917,3.9459459459459465,169.84009009009011,1056.96057762926,0,High,Senior,1,6.195604281705004,0.1,6.221768622375089,6.228789652226764
3934,1976,Graduate,0.5317310096067996,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,61286.0,Partner,1,3,1,608,18,33.77777777777778,0.0931506849315068,6.2027397260273975,2.9019434628975262,98.02120141342756,610.0123098786296,0,High,Middle-Aged,1,5.140336103641891,0.1,5.176167423025784,5.1629467411768335
5602,1999,Postgraduate,0.5825059819292168,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,66973.0,Partner,0,2,0,1282,28,45.785714285714285,0.2684931506849315,6.238356164383561,4.488361879666227,205.5028546332894,1278.8995567680586,0,High,Young,1,4.805453301151787,0.1,4.9649646092009,4.856020764936177
6999,1990,Postgraduate,0.6065051248169707,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,69661.0,Partner,0,2,0,834,23,36.26086956521739,0.2191780821917808,5.298630136986302,4.340744570837642,157.39917269906928,979.5374013645968,0,High,Young,1,4.531004097391029,0.1,4.382288844901569,4.609496859389695
7300,1962,Graduate,0.6018713617370808,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,0,69142.0,Alone,1,2,1,535,19,28.157894736842103,0.136986301369863,5.252054794520548,3.6176317162232654,101.86489306207616,633.9326371878615,0,High,Senior,1,4.742999991601608,0.1,4.732762196541791,4.827305600009029
8727,1988,Graduate,0.5532213135245169,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,63693.0,Alone,1,2,1,1150,29,39.6551724137931,0.1726027397260274,5.923287671232877,4.895929694727105,194.1489361702128,1208.2410672987974,0,High,Middle-Aged,1,5.5793610134769605,0.1,5.176445805452683,5.51787969074424
2877,1984,Postgraduate,0.3953787364736973,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,46014.0,Partner,2,4,1,541,26,20.807692307692307,0.0575342465753424,6.767123287671232,3.842105263157895,79.94534412955466,497.5213865296603,0,Middle,Middle-Aged,1,5.843424888777639,0.1,5.296922122787528,5.585733141765509
1584,1987,Graduate,0.3545676940109282,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,41443.0,Partner,1,3,1,482,20,24.1,0.2164383561643835,5.416438356164384,3.692463328275165,88.98836621143147,553.7985460513295,0,Middle,Middle-Aged,1,4.051806197070927,0.1,4.312230251691581,4.173372573110759
454,1990,Graduate,0.6051391021749223,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,69508.0,Partner,1,3,1,1135,28,40.535714285714285,0.1315068493150684,6.879452054794521,4.070091596973318,164.98407009159698,1026.7402586229286,0,High,Young,1,5.869357484103995,0.1,5.660854769265074,5.7523086253599605
4785,1980,Postgraduate,0.6775829434663048,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,77622.0,Partner,2,4,1,714,22,32.45454545454545,0.0082191780821917,5.589041095890411,3.936274509803922,127.75,795.0226222826086,0,High,Middle-Aged,1,6.213376098217759,0.1,6.283076870958243,6.238648955472996
7079,1972,Graduate,0.5549533945216242,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,63887.0,Alone,1,2,1,1245,32,38.90625,0.1041095890410958,7.090410958904109,4.513137557959815,175.58925811437405,1092.7391971095694,0,High,Middle-Aged,1,6.440915162518101,0.1,5.947933601274647,6.342194592833439
7375,1986,Graduate,0.4431895289453948,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,51369.0,Partner,1,3,1,576,16,36.0,0.2301369863013698,6.835616438356164,2.340681362725451,84.26452905811624,524.4008364555198,0,Middle,Middle-Aged,1,3.7936068573483976,0.1,4.060862981109497,3.6611997186221377
709,1962,Graduate,0.4446894753758794,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,51537.0,Alone,1,2,1,1103,18,61.27777777777778,0.073972602739726,6.868493150684931,2.6206621459912247,160.5883526126845,999.384526044467,0,Middle,Senior,1,5.777204593223891,0.1,6.090771817407257,5.875906550268419
6798,1976,Graduate,0.3155244455555159,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1,37070.0,Alone,2,3,1,433,23,18.82608695652174,0.0821917808219178,6.583561643835616,3.4935497295047857,65.7698709945901,409.30360317266457,0,Middle,Middle-Aged,1,7.736510492766423,0.0,7.36364018409422,7.105076066138903
3233,1975,Postgraduate,0.5447573300953537,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,62745.0,Partner,1,3,1,1117,29,38.51724137931034,0.2438356164383561,6.413698630136986,4.5215719777872705,174.15847928235794,1083.8350754740634,0,High,Middle-Aged,1,4.922561706159933,0.1,4.913732546705693,4.876087498649921
9449,1968,Postgraduate,0.6966804756972964,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,79761.0,Alone,1,2,1,605,19,31.842105263157897,0.0876712328767123,6.035616438356165,3.1479800272355876,100.23831139355424,623.8099818182715,0,High,Senior,1,5.242331500094124,0.1,5.184242195136344,5.218702981020856
9940,1968,Graduate,0.5645423377736509,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,64961.0,Partner,1,3,1,1009,16,63.0625,0.2657534246575342,6.638356164383562,2.410235245563351,151.99546017333884,945.9086443996842,0,High,Senior,1,3.890593944513668,0.1,4.5554713000512566,4.147759586555086
6439,1968,Graduate,0.5298382200635691,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,61074.0,Partner,1,3,1,1102,31,35.54838709677419,0.1013698630136986,7.153424657534247,4.333588663347376,154.05208732286476,958.7075885051536,0,High,Senior,1,6.272932986773352,0.1,5.959738465527393,6.183969080183929
10089,1984,Graduate,0.9014142352058856,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,102692.0,Alone,0,1,0,1112,29,38.3448275862069,0.0136986301369863,6.608219178082193,4.388474295190712,168.27529021558868,1047.2224069868048,0,Very High,Middle-Aged,1,9.320877357464438,0.0,8.779940904558815,8.93034867577797
10992,1977,Graduate,0.6604406985464805,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,75702.0,Partner,2,4,1,1148,26,44.15384615384615,0.210958904109589,7.010958904109589,3.708479874951153,163.7436498632278,1019.020789795606,0,High,Middle-Aged,1,5.070481967321242,0.1,5.041040473447306,5.070113922224119
309,1971,Postgraduate,0.5500874968751115,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,0,63342.0,Partner,1,3,1,1101,19,57.94736842105263,0.1315068493150684,6.9589041095890405,2.7303149606299213,158.21456692913387,984.6118190474152,0,High,Middle-Aged,1,5.3267578704709875,0.1,5.655939966035803,5.424370172921619
1184,1978,Postgraduate,0.6066211921002821,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,69674.0,Alone,2,3,1,845,25,33.8,0.1260273972602739,6.367123287671233,3.926419965576592,132.7129948364888,825.9086744883259,0,High,Middle-Aged,1,5.47289398546095,0.1,5.694251903209695,5.448691035944637
2304,1973,Postgraduate,0.5766133352380272,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,66313.0,Partner,1,3,1,770,23,33.47826086956522,0.2356164383561644,5.936986301369863,3.8740193816335946,129.69543147208122,807.1295657691459,0,High,Middle-Aged,1,4.32607514266512,0.1,4.1151547002713675,4.397818349129907
3445,1966,Graduate,0.5266240491411021,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,1,60714.0,Alone,0,1,0,957,23,41.608695652173914,0.1534246575342465,6.682191780821918,3.4419844198441987,143.21648216482166,891.2747021899568,0,High,Senior,1,7.60683112902859,0.0,7.406569920501074,7.280957625981415
7828,1991,Postgraduate,0.6799042891325309,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,77882.0,Partner,0,2,0,818,12,68.16666666666667,0.0794520547945205,5.4739726027397255,2.1921921921921923,149.43443443443445,929.9706921595508,0,High,Young,1,5.119090220646237,0.1,5.906902125708602,5.34115089845418
3762,1996,Postgraduate,0.6083443448448269,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,1,69867.0,Alone,0,1,0,925,17,54.411764705882355,0.0821917808219178,6.547945205479452,2.5962343096234313,141.26569037656907,879.134400013644,0,High,Young,1,7.861834983071095,0.0,8.103173850192281,7.719011783434109
4391,1978,Postgraduate,0.5545426949037534,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,63841.0,Alone,1,2,1,908,22,41.27272727272727,0.1753424657534246,6.402739726027397,3.4360290971330767,141.8142918271288,882.548494446615,0,High,Middle-Aged,1,4.929286564805781,0.1,4.803033691407739,4.8390943213389646
10144,1986,Graduate,0.4431895289453948,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,51369.0,Partner,1,3,1,576,16,36.0,0.2301369863013698,6.835616438356164,2.340681362725451,84.26452905811624,524.4008364555198,0,Middle,Middle-Aged,1,3.7936068573483976,0.1,4.060862981109497,3.6611997186221377
1672,1984,Postgraduate,0.5706046212635263,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,65640.0,Partner,1,3,1,461,15,30.733333333333334,0.2027397260273972,5.515068493150685,2.7198211624441133,83.58917039244909,520.1978977677704,0,High,Middle-Aged,1,3.8686659482286254,0.1,4.189877669464349,3.945050680958235
10983,1962,Graduate,0.6566551194600192,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,75278.0,Partner,0,2,0,930,23,40.43478260869565,0.0465753424657534,6.756164383561644,3.404298459042985,137.65206812652067,856.6458564741351,0,High,Senior,1,6.137657426318962,0.1,6.252716619200948,6.236881587962959
